,day,latitude_1,longitude_1,latitude_2,longitude_2
2261071,2020-02-25,-37.63050842285156,176.0981003781583,-37.00460660255561,174.8130798339844
2208317,2020-02-25,-39.48358154296875,144.05524212381118,-37.73072840803764,144.9168926736583
2177025,2020-02-25,51.46485900878906,-0.4744906038851582,28.538818359375,77.10474454439604
2197675,2020-02-25,7.19879150390625,79.89721890153555,10.09771728515625,78.99872860666048
2269177,2020-02-25,35.97324177370233,-87.98213877576462,45.67478942871094,-74.01549548637576
2193221,2020-02-25,22.6114460573358,113.82573445638019,23.61927795410156,113.39508056640621
2258312,2020-02-25,43.6124267578125,-114.40325359965479,44.23114324020127,-120.947548470846
2221194,2020-02-25,40.617851645259535,-73.78873651677912,28.82142147775424,-81.05712890625
2212274,2020-02-25,43.47797458454714,5.145394461495536,41.90381066273834,8.628355514171512
2213272,2020-02-25,51.47760423563295,-0.467529296875,41.96566772460938,-87.9533594304865
2254287,2020-02-25,41.43461608886719,-81.81824424050069,40.66342628608315,-74.18318314985794
2240329,2020-02-25,51.46485900878906,-0.4710759343327595,40.72101140426377,44.67090953480113
2237216,2020-02-25,30.65583801269531,-86.5228271484375,30.66105651855469,-86.74239214728863
2187717,2020-02-25,2.778377209679556,101.70181274414058,1.296759136652542,103.9554780105065
2229707,2020-02-25,39.78195966300318,4.20086669921875,39.55833435058594,2.734282120414402
2248880,2020-02-25,42.36030578613281,-70.98541259765625,40.69033813476562,-73.7196044921875
2191852,2020-02-25,-43.48202462923729,172.53518240792408,-43.9853474245233,171.1917114257812
2262290,2020-02-25,42.04508972167969,-72.78654618696731,45.50765991210938,-73.4338596888951
2272220,2020-02-25,34.47225796974311,-84.84615325927734,34.024285785222446,-84.05050277709961
2184955,2020-02-25,37.36775207519531,-121.93223019863692,34.319503784179695,-118.47958934550378
2205749,2020-02-25,28.56816101074219,77.0803950383113,27.243896484375,76.123179309773
2257288,2020-02-25,53.04185253078654,8.75335693359375,48.3440567275225,11.794003938373773
2198845,2020-02-25,38.93376159667969,-77.45600161345106,38.20281465174789,-85.73664789614469
2195739,2020-02-25,34.058486938476555,-79.24068528778697,42.37678527832031,-70.99939519708806
2225592,2020-02-25,40.615943003509,-73.79048434170812,28.48806090274099,-82.25361543543198
2269993,2020-02-25,-23.62179565429688,-46.65985107421875,-24.86558532714844,-49.01814778645832
2238751,2020-02-25,34.88471079680879,-89.04041290283203,26.617964405124468,-81.82479858398438
