,day,latitude_1,longitude_1,latitude_2,longitude_2
183609,2020-04-07,37.98651123046875,24.00185442985373,35.33958435058594,25.18295288085938
190292,2020-04-07,40.68351745605469,-74.17425537109375,32.932915121822035,-97.02586894132652
178517,2020-04-07,39.97650146484375,-112.13336181640621,40.58226013183594,-112.10736083984379
201498,2020-04-07,40.49826049804688,-80.47119140625,39.84342956542969,-84.02272100033969
194189,2020-04-07,32.88748168945312,-97.02998657226559,25.781653452727753,-80.41966276348762
201576,2020-04-07,38.16487457792638,-85.72345236073369,40.70201110839844,-74.15875244140625
184465,2020-04-07,55.41517639160156,37.87932452033548,54.069446628376596,35.36781759823069
202696,2020-04-07,38.95079040527344,-104.57300600798227,40.42369079589844,-105.073974609375
178858,2020-04-07,61.17285259699417,-149.9994913736979,41.96577169127383,-87.87095180777612
194816,2020-04-07,33.86764526367188,-84.30398123604908,33.633132934570305,-83.81749990035075
189009,2020-04-07,53.54270805746821,7.611263499540441,53.51873365499205,7.460686178768383
197384,2020-04-07,29.95054600602489,-95.34814453125,40.79461669921875,-93.93231201171876
194772,2020-04-07,34.279861450195305,-83.91049132055166,36.14194708355402,-86.67692793176529
204298,2020-04-07,32.73413706634004,-117.19200289979271,37.61151123046875,-122.3581257272274
182493,2020-04-07,35.50525212692002,139.8290755900931,33.5657958984375,130.4643280652105
200647,2020-04-07,41.77607132216632,-88.54067070539604,41.7770954713983,-88.4351508561955
198688,2020-04-07,33.813766479492195,-118.16098582987878,33.79911261089777,-118.33494186401371
192850,2020-04-07,33.81161499023438,-118.14388975805159,33.440872192382805,-112.02544555664059
197026,2020-04-07,33.28555297851562,-117.45543823242191,33.28554832329184,-117.4554505640147
192569,2020-04-07,43.56340026855469,-116.2172113462936,42.99518132613877,-114.7332981654576
180118,2020-04-07,47.45407104492188,-122.3079071044922,33.9375,-118.3811608139349
160678,2020-04-07,38.933738708496094,-77.45634493620497,25.2707775568558,51.620027074274034
188942,2020-04-07,12.73173522949219,100.3304159230199,13.95790100097656,100.63031426791493
182278,2020-04-07,39.17491149902344,-76.68803339419156,33.63180541992188,-84.41053740832268
